_timestamp,body_app_name,body_date,body_device_id,body_device_partition,body_hour,body_index_name,body_log_data_devicename,body_log_data_devicetype,body_log_data_eventname,body_log_data_eventtype,body_log_data_index,body_log_data_loggedevent,body_log_data_messagetype,body_log_data_model,body_log_data_tag,body_log_data_timezone,body_log_data_tzoffset,body_log_data_value,body_log_label,body_log_level,body_log_summary,body_month,body_organization_id,body_tag_id,body_timestamp,body_user_id,body_year,dropped_attributes_count,severity
1763062856868472,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058555,,2025,0,0
1763062856868432,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058551,,2025,0,0
1763062856868339,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058545,,2025,0,0
1763062856868313,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058543,,2025,0,0
1763062856868237,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058539,,2025,0,0
1763062856868200,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058533,,2025,0,0
1763062856868156,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058531,,2025,0,0
1763062856868118,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058527,,2025,0,0
1763062856868100,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058521,,2025,0,0
1763062856868074,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058519,,2025,0,0
1763062856868030,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058515,,2025,0,0
1763062856867981,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058509,,2025,0,0
1763062856867926,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058507,,2025,0,0
1763062856867852,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058503,,2025,0,0
1763062856867753,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058497,,2025,0,0
1763062856867676,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058495,,2025,0,0
1763062856867623,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058491,,2025,0,0
1763062856867552,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058485,,2025,0,0
1763062856867494,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058483,,2025,0,0
1763062845054697,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058479,,2025,0,0
1763062845054677,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058473,,2025,0,0
1763062845054638,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058471,,2025,0,0
1763062845054604,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058467,,2025,0,0
1763062845054582,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058461,,2025,0,0
1763062845054539,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058459,,2025,0,0
1763062845054496,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058455,,2025,0,0
1763062845054457,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058449,,2025,0,0
1763062845054391,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058447,,2025,0,0
1763062845054357,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058443,,2025,0,0
1763062845054327,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058437,,2025,0,0
1763062845054290,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058435,,2025,0,0
1763062845054255,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058431,,2025,0,0
1763062845054228,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058425,,2025,0,0
1763062845054207,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058423,,2025,0,0
1763062845054173,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058419,,2025,0,0
1763062845054139,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058413,,2025,0,0
1763062845054119,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058411,,2025,0,0
1763062845054088,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058407,,2025,0,0
1763062845054036,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058401,,2025,0,0
1763062826769402,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058399,,2025,0,0
1763062826769359,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058395,,2025,0,0
1763062826769252,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058389,,2025,0,0
1763062826769194,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058387,,2025,0,0
1763062816888489,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058383,,2025,0,0
1763062816888411,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058377,,2025,0,0
1763062816888334,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058375,,2025,0,0
1763062816888258,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058371,,2025,0,0
1763062816887428,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058365,,2025,0,0
1763062816887288,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058363,,2025,0,0
1763062816887213,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058359,,2025,0,0
1763062816887133,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058353,,2025,0,0
1763062816887045,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058351,,2025,0,0
1763062816886926,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058347,,2025,0,0
1763062816886807,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058341,,2025,0,0
1763062816886719,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058339,,2025,0,0
1763062816886585,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058335,,2025,0,0
1763062816886473,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058329,,2025,0,0
1763062816886396,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058327,,2025,0,0
1763062816886305,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058323,,2025,0,0
1763062806276127,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058317,,2025,0,0
1763062806276081,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058315,,2025,0,0
1763062806274390,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058311,,2025,0,0
1763062806274347,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058305,,2025,0,0
1763062806274272,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058303,,2025,0,0
1763062806274219,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058299,,2025,0,0
1763062806274141,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058293,,2025,0,0
1763062806274097,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058291,,2025,0,0
1763062806274000,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058287,,2025,0,0
1763062806273967,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058281,,2025,0,0
1763062806273926,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058279,,2025,0,0
1763062806273891,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058275,,2025,0,0
1763062806273861,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058269,,2025,0,0
1763062806273822,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058267,,2025,0,0
1763062806273790,pod,2025-11-13,4e669dcc-d4b4-412f-98d6-17b35a7d83a5,0,18,hardware,S1-349,DOZEE,EVN_PING,NETW,hardware,LOG,LOGGED,S1,default,Asia/Kolkata,19800,PING_FAIL,Not Defined,warning,Not Yet Defined in Config,2025-11,d5fa5e04-dffc-490b-a3e7-388ac83accf0,,1763058263,,2025,0,0
